arm,run,minute,resident,resident_lo,resident_hi,stat,offered,offered_kind,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
Llumnix,260831_2346_exp109r1_slot75_shift,1.0,0.004358945781340601,0.004358945781340601,0.010130391693653462,cv,11.25,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,2.0,0.0036475076150776927,0.0026081786427716775,0.0036475076150776927,cv,11.233333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,3.0,0.007241775520341421,0.004814854155289897,0.007241775520341421,cv,10.85,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,4.0,0.005554665196321691,0.005554665196321691,0.024155522608657557,cv,11.766666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,5.0,0.010435949730020294,0.010435949730020294,0.017829104602921867,cv,24.816666666666666,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,6.0,0.011579151152104122,0.009920590652027422,0.011579151152104122,cv,40.166666666666664,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,7.0,0.008446338225763472,0.008446338225763472,0.012496540549374926,cv,38.916666666666664,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,8.0,0.00641353728366653,0.00641353728366653,0.009553285421867544,cv,40.46666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,9.0,0.0026361632675069636,0.0026361632675069636,0.01625934805069559,cv,40.53333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,10.0,0.013787033728776732,0.00890301536673886,0.013787033728776732,cv,36.3,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,11.0,0.028149378832553095,0.022461695638856628,0.028149378832553095,cv,20.6,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,12.0,0.005727335011052857,0.005727335011052857,0.013824980712893717,cv,21.866666666666667,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,13.0,0.012926255510209372,0.012926255510209372,0.013488514226432985,cv,26.733333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,14.0,0.037052987489343166,0.008850205788283272,0.037052987489343166,cv,16.45,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,15.0,0.06260593126936029,0.06260593126936029,0.08412526724903072,cv,14.483333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,16.0,0.05340868502576032,0.05340868502576032,0.06003165177743541,cv,20.7,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,17.0,0.1275020172015294,0.1112473409394107,0.1275020172015294,cv,22.016666666666666,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,18.0,0.13091409130925155,0.07607542955742125,0.13091409130925155,cv,16.183333333333334,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,19.0,0.03512337950660349,0.034145092163645495,0.03512337950660349,cv,21.416666666666668,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,20.0,0.0051129014676843006,0.0051129014676843006,0.007339538113725341,cv,32.35,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,21.0,0.0021351027499569098,0.0021351027499569098,0.0049057997419850495,cv,39.05,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,22.0,0.0011780132266932856,0.0011780132266932856,0.00273507295154118,cv,33.45,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,23.0,0.004567683090042394,0.0016103398836875087,0.004567683090042394,cv,33.53333333333333,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,24.0,0.005889779662548079,0.002351836170097584,0.005889779662548079,cv,32.75,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,25.0,0.03199224881829569,0.03199224881829569,0.034238909237590154,cv,22.5,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,26.0,0.03286029990146396,0.03286029990146396,0.06916802473972321,cv,17.666666666666668,rate,-0.0390132378981818,39.00868583865702,0.8756373309687431,2
