arm,engine_rank,engine_port,series,minute,value,resident_chat,resident_deepresearch,resident_swe,budgets
FluidServe,4,8004,tbt_ms,11.3532,19.682,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.3699,19.654,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.3865,19.599,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4032,19.56,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4199,19.506,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4365,19.446,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4532,19.432,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4699,19.374,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.4865,19.339,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5032,19.274,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5199,19.242,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5365,19.167,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5532,19.141,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5699,19.076,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.5865,19.042,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6032,18.999,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6199,18.937,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6365,18.888,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6532,18.813,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6699,18.757,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.6865,18.636,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7032,18.651,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7199,18.614,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7365,18.577,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7532,18.478,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7699,18.435,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.7865,18.285,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8032,18.231,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8199,18.174,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8365,18.113,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8532,18.017,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8699,17.936,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.8865,17.832,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9032,17.739,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9199,17.545,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9365,17.467,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9532,17.287,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9699,17.213,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,11.9865,17.022,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0032,16.916,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0199,16.707,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0365,16.545,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0532,16.408,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0699,16.215,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.0865,16.031,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1032,15.854,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1199,15.692,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1365,15.506,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1532,15.124,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1699,14.747,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.1865,14.412,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2032,14.061,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2199,13.719,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2365,13.424,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2532,13.28,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2699,13.1,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.2865,12.767,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3032,12.12,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3199,11.732,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3365,11.389,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3532,10.839,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3699,10.368,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.3865,9.818,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4032,9.231,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4199,8.624,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4365,7.994,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4532,7.327,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4699,6.681,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.4865,6.246,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5032,5.91,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5199,5.63,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5365,5.343,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5532,5.136,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5699,5.03,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.5865,4.937,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6032,4.806,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6199,4.65,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6365,4.472,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6532,4.328,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6699,4.22,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.6865,4.151,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7032,4.099,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7199,4.063,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7365,4.048,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7532,4.046,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7699,4.05,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.7865,4.052,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8032,4.052,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8199,4.05,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8365,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8532,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8699,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.8865,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9032,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9199,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9365,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9532,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9699,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,12.9865,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0032,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0199,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0365,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0532,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0699,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.0865,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1032,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1199,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1365,4.049,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1532,4.054,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1699,4.052,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.1865,4.048,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.2865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.3865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.4865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.5865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.6865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.7865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.8865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,13.9865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.0865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.1865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.2865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.3865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4699,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.4865,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5032,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5199,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5365,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5699,4.048,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.5865,4.037,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6032,4.032,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6199,4.029,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6365,4.028,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6532,4.045,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6699,4.056,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.6865,4.058,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7032,4.058,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7199,4.058,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7365,4.032,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7532,4.028,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7699,4.027,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.7865,4.024,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8032,4.013,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8199,4.012,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8365,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8532,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8699,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.8865,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9032,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9199,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9365,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9532,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9699,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,14.9865,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0032,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0199,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0365,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0532,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0699,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.0865,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.1032,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.1199,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
FluidServe,4,8004,tbt_ms,15.1365,4.015,,,,"chat 25 ms, swe 38 ms, deepresearch 50 ms per token"
