arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,20.0,56.80367346475864,56.80367346475864,58.66957060429777,std,32.35,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,21.0,53.17218300298464,53.17218300298464,55.65506731054232,std,39.05,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,22.0,49.96526790482686,49.96526790482686,50.96817010063539,std,33.45,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,23.0,46.66812602234951,46.66812602234951,50.303002267217295,std,33.53333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,24.0,33.72689436974392,33.185294164804965,33.72689436974392,std,32.75,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,25.0,20.661788844327543,20.661788844327543,27.21423154801905,std,22.5,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,26.0,29.25170197759843,29.25170197759843,29.45635121942576,std,17.666666666666668,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,27.0,36.531182641469,36.531182641469,37.31924563460136,std,22.433333333333334,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,28.0,29.827310943455238,29.827310943455238,30.20427016920105,std,28.633333333333333,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,29.0,21.461878240625566,19.684443187862843,21.461878240625566,std,18.116666666666667,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,30.0,91.67099558302368,77.87224111001476,91.67099558302368,std,14.3,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,31.0,134.31645829752605,129.08802600480814,134.31645829752605,std,22.433333333333334,0.45485267976724764,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,32.0,139.66469514549138,139.66469514549138,140.33790596721735,std,23.683333333333334,0.45485267976724764,22.238568348078434,0.6156667539952843,2
