arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,29.0,569.8227639476459,566.9336653351784,569.8227639476459,sum,18.116666666666667,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,30.0,558.8565167943636,549.6107737779616,558.8565167943636,sum,14.3,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,31.0,608.8828153212864,597.4975513378779,608.8828153212864,sum,22.433333333333334,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,32.0,490.3275573333105,490.3275573333105,491.6473200877507,sum,23.683333333333334,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,33.0,540.6460301240286,540.6460301240286,547.4901681303979,sum,20.116666666666667,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,34.0,714.2560217062633,714.2560217062633,734.4839397192001,sum,25.033333333333335,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,35.0,761.8916846911112,761.8916846911112,785.0607099334399,sum,33.7,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,36.0,771.9686042110126,771.9686042110126,784.4073342482249,sum,39.11666666666667,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,37.0,775.7805558919906,766.0074718594551,775.7805558919906,sum,36.7,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,38.0,783.9884293675423,778.304683125019,783.9884293675423,sum,34.1,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,39.0,766.1165429711341,748.7762626210849,766.1165429711341,sum,33.68333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,40.0,573.2181560754776,556.6543086608251,573.2181560754776,sum,29.65,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,41.0,492.520294157664,485.84280655781424,492.520294157664,sum,18.516666666666666,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,42.0,701.1133138537407,683.4573855082192,701.1133138537407,sum,24.716666666666665,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,43.0,519.5653290828069,512.1391809940337,519.5653290828069,sum,28.3,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,44.0,342.74573493798573,342.74573493798573,345.8704308986664,sum,16.333333333333332,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,45.0,506.95036191940306,506.95036191940306,509.92994742393495,sum,16.283333333333335,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,46.0,690.2326501846313,685.2908369143804,690.2326501846313,sum,23.05,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,47.0,702.9581766525904,702.9581766525904,705.8076252818107,sum,24.633333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,48.0,681.1139924168587,679.7416409134864,681.1139924168587,sum,23.483333333333334,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,49.0,791.993061697483,785.3414301673571,791.993061697483,sum,28.566666666666666,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,50.0,800.0836934169133,800.0836934169133,811.3005483984948,sum,39.43333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,51.0,802.1176047841709,780.2287777423858,802.1176047841709,sum,44.75,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,52.0,865.8974893609683,766.3652798453966,865.8974893609683,sum,43.666666666666664,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,53.0,862.2503103415171,782.3238365530967,862.2503103415171,sum,45.05,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,54.0,841.0146523952485,805.4654463966688,841.0146523952485,sum,43.35,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,55.0,785.0274077574412,785.0274077574412,802.9834182024002,sum,40.68333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,56.0,768.9274257381757,768.9274257381757,786.1086133201918,sum,32.9,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,57.0,797.4659848570825,797.4659848570825,829.9387492458026,sum,32.78333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,58.0,736.3390844702722,736.3390844702722,740.9237061063448,sum,37.18333333333333,0.769837240534341,19.69831321416336,0.5975292718808569,2
FluidServe,260831_2015_exp109r1_fsv3capgnofrct75_shift,59.0,493.33750335375464,473.73167318503056,493.33750335375464,sum,23.65,0.769837240534341,19.69831321416336,0.5975292718808569,2
