arm,run,minute,resident,resident_lo,resident_hi,stat,arrivals_req_s,pearson_r_with_arrivals,rejected_pct,unfinished_pct,repeats
PolyServe,260831_2232_exp109r1_polyservept75_shift,37.0,19590.83397450821,19191.22274528924,19590.83397450821,var,36.7,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,38.0,20066.654747010693,20066.654747010693,20351.007667034875,var,34.1,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,39.0,16893.313319405304,16893.313319405304,17059.894125339462,var,33.68333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,40.0,13502.392618482349,13502.392618482349,13695.813045747349,var,29.65,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,41.0,14020.568999770336,14020.568999770336,14561.825802190513,var,18.516666666666666,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,42.0,15925.17151916233,15925.17151916233,16105.971917054228,var,24.716666666666665,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,43.0,11303.517524701974,11303.517524701974,12879.819008659812,var,28.3,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,44.0,9431.959024231124,9431.959024231124,10205.953196774633,var,16.333333333333332,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,45.0,9910.040633434348,7120.148540991114,9910.040633434348,var,16.283333333333335,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,46.0,16040.685680403436,11830.771551728196,16040.685680403436,var,23.05,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,47.0,14818.827357744729,11860.485559510227,14818.827357744729,var,24.633333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,48.0,9856.93178174118,4625.620311454402,9856.93178174118,var,23.483333333333334,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,49.0,19853.23433144702,16781.761758514996,19853.23433144702,var,28.566666666666666,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,50.0,20140.35302827675,19909.851188023415,20140.35302827675,var,39.43333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,51.0,19291.98723550586,19291.98723550586,20127.625553435326,var,44.75,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,52.0,18434.77895294641,18434.77895294641,20685.049313768977,var,43.666666666666664,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,53.0,20565.351103573284,20565.351103573284,21499.314517933577,var,45.05,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,54.0,17863.023339938252,17863.023339938252,20407.027373172685,var,43.35,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,55.0,19175.460096325573,16235.85904299662,19175.460096325573,var,40.68333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,56.0,19308.453363208628,15820.814936675786,19308.453363208628,var,32.9,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,57.0,20337.06621853143,17232.217951044557,20337.06621853143,var,32.78333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,58.0,16733.109247948934,12855.73089310875,16733.109247948934,var,37.18333333333333,0.4945884595360274,22.238568348078434,0.6156667539952843,2
PolyServe,260831_2232_exp109r1_polyservept75_shift,59.0,3862.985051259194,2106.631579142105,3862.985051259194,var,23.65,0.4945884595360274,22.238568348078434,0.6156667539952843,2
Llumnix,260831_2346_exp109r1_slot75_shift,0.0,0.8431897637756951,0.07942404503537097,0.8431897637756951,var,9.883333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,1.0,0.014158769515804113,0.014158769515804113,0.07397809568714683,var,11.25,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,2.0,0.008288937853538412,0.004259082533710975,0.008288937853538412,var,11.233333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,3.0,0.046987630649907054,0.02053517900184743,0.046987630649907054,var,10.85,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,4.0,0.16130802043570586,0.16130802043570586,2.8759863148163234,var,11.766666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,5.0,5.002895278557038,5.002895278557038,14.525421509040301,var,24.816666666666666,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,6.0,11.542155510040626,8.634517694968801,11.542155510040626,var,40.166666666666664,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,7.0,7.22675963285746,7.22675963285746,15.681404138437589,var,38.916666666666664,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,8.0,5.462002784755586,5.462002784755586,12.044865580649452,var,40.46666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,9.0,0.9053881974072445,0.9053881974072445,34.519808254281784,var,40.53333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,10.0,3.6457652826456415,1.5693395294443837,3.6457652826456415,var,36.3,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,11.0,4.02044795543581,2.4975605464991424,4.02044795543581,var,20.6,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,12.0,0.35635950514030024,0.35635950514030024,1.9613871154172768,var,21.866666666666667,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,13.0,0.6132081359304342,0.6132081359304342,0.6924370425643103,var,26.733333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,14.0,2.066747808868802,0.1249463312171015,2.066747808868802,var,16.45,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,15.0,94.19732556030462,94.19732556030462,165.64422710209453,var,14.483333333333333,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,16.0,121.60829577158901,121.60829577158901,153.81541412996458,var,20.7,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,17.0,661.0919558996007,489.4409057018669,661.0919558996007,var,22.016666666666666,0.1395540748589974,39.00868583865702,0.8756373309687431,2
Llumnix,260831_2346_exp109r1_slot75_shift,18.0,765.107691525611,247.17675263165546,765.107691525611,var,16.183333333333334,0.1395540748589974,39.00868583865702,0.8756373309687431,2
