arm,engine_rank,engine_port,minute,tbt_ms,smoothing_s,run,source
"FluidServe
w/o Affinity",3,8003,50.198,45.3113,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.2147,45.2487,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.2314,45.4505,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.248,45.5377,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.2647,45.3706,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.2814,45.4184,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.298,45.4824,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.3147,45.5304,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.3314,45.4492,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.348,45.5959,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.3647,45.4495,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.3814,45.5678,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.398,45.4006,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.4147,45.541,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.4314,45.5594,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.448,45.4116,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.4647,45.5799,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.4814,45.3765,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.498,45.5274,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.5147,45.4329,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.5314,45.6558,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.548,45.3659,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.5647,45.439,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.5814,45.5504,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.598,45.4346,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.6147,45.594,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.6314,45.5819,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.648,45.5778,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.6647,45.6744,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.6814,45.6605,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.698,45.7499,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.7147,45.5853,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.7314,45.3852,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.748,45.501,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.7647,45.7829,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.7814,45.6278,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.798,45.6951,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.8147,45.5423,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.8314,45.7358,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.848,45.5469,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.8647,45.6984,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.8814,45.4949,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.898,45.654,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.9147,45.4441,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.9314,45.6437,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.948,45.6615,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.9647,45.6313,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.9814,45.5123,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,50.998,45.6104,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.0147,45.6853,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.0314,45.6274,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.048,45.7824,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.0647,45.4666,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.0814,45.4405,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.098,45.5845,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.1147,45.5809,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.1314,45.5619,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.148,45.5112,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.1647,45.6234,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.1814,45.4089,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.198,45.6516,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.2147,45.9578,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.2314,45.739,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.248,45.6386,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.2647,45.8974,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.2814,45.7277,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.298,45.7174,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.3147,45.7798,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.3314,45.7486,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.348,45.6997,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.3647,45.805,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.3814,45.4829,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.398,45.5019,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.4147,45.7289,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.4314,45.6709,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.448,45.6412,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.4647,45.5962,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.4814,45.687,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.498,45.3834,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.5147,45.3966,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.5314,45.3671,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.548,45.6517,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.5647,45.7412,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.5814,45.5659,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.598,45.5253,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.6147,45.6156,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.6314,45.5721,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.648,45.5173,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.6647,45.6212,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.6814,45.5565,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.698,45.6263,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.7147,45.5478,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.7314,45.5052,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
"FluidServe
w/o Affinity",3,8003,51.748,45.5958,120,exp109r1_fsv3capgnofrct75|exp138r1_noaffnocaphour|exp109r1_llmdslot75|exp109r1_polyservept75,"vllm:inter_token_latency_seconds_{sum,count}, per engine, per second"
